grp	subgrp	label	value
5	2	04-tagUrlName	https://qiita.com/tags/linux%e3%82%b3%e3%83%9e%e3%83%b3%e3%83%89
6	0	01-title	闇シェル芸「さあ、闇のゲーム(シェルゲイム)の始まりだぜ！」
6	0	02-titleUrlName	https://qiita.com/amanoese/items/d9bd19879acbbd8ebf85
6	0	03-tag	Bash
6	0	04-tagUrlName	https://qiita.com/tags/bash
6	1	03-tag	awk
6	1	04-tagUrlName	https://qiita.com/tags/awk
6	2	03-tag	シェル芸
6	2	04-tagUrlName	https://qiita.com/tags/%e3%82%b7%e3%82%a7%e3%83%ab%e8%8a%b8
6	3	03-tag	ゲーム制作
6	3	04-tagUrlName	https://qiita.com/tags/%e3%82%b2%e3%83%bc%e3%83%a0%e5%88%b6%e4%bd%9c
7	0	01-title	tidyverse（再）入門
7	0	02-titleUrlName	https://qiita.com/yutakanzawa/items/8952cce11be058a44e76
7	0	03-tag	R
7	0	04-tagUrlName	https://qiita.com/tags/r
7	1	03-tag	dplyr
7	1	04-tagUrlName	https://qiita.com/tags/dplyr
7	2	03-tag	tidyr
7	2	04-tagUrlName	https://qiita.com/tags/tidyr
7	3	03-tag	tidyverse
7	3	04-tagUrlName	https://qiita.com/tags/tidyverse
8	0	01-title	データ分析で必要な連続した値を生成する
8	0	02-titleUrlName	https://qiita.com/onunu/items/398de78e475c385f6dc7
8	0	03-tag	MySQL
8	0	04-tagUrlName	https://qiita.com/tags/mysql
8	1	03-tag	post
8	1	04-tagUrlName	https://qiita.com/tags/post
8	2	03-tag	redshift
8	2	04-tagUrlName	https://qiita.com/tags/redshift
9	0	01-title	nim文字列操作
9	0	02-titleUrlName	https://qiita.com/6in/items/93d8083a8a7f2542d426
9	0	03-tag	Nim
9	0	04-tagUrlName	https://qiita.com/tags/nim
10	0	01-title	nimコレクション操作
10	0	02-titleUrlName	https://qiita.com/6in/items/61d16b4b86dcd15dedc5
10	0	03-tag	Nim
10	0	04-tagUrlName	https://qiita.com/tags/nim
11	0	01-title	perlでのコレクション操作 (前編)
11	0	02-titleUrlName	https://qiita.com/take_3/items/7265cf14d8ba11be8f39
11	0	03-tag	Perl
11	0	04-tagUrlName	https://qiita.com/tags/perl
12	0	01-title	NimでオレオレCLIツールを作った
12	0	02-titleUrlName	https://qiita.com/jiro4989/items/14709e35ef46189a6704
12	0	03-tag	command
12	0	04-tagUrlName	https://qiita.com/tags/command
12	1	03-tag	cli
12	1	04-tagUrlName	https://qiita.com/tags/cli
12	2	03-tag	Nim
12	2	04-tagUrlName	https://qiita.com/tags/nim
13	0	01-title	システムプログラミングのすヽめ
13	0	02-titleUrlName	https://qiita.com/KentaKudo/items/00a7ac96d9b977259752
13	0	03-tag	RaspberryPi
13	0	04-tagUrlName	https://qiita.com/tags/raspberrypi
13	1	03-tag	OS
13	1	04-tagUrlName	https://qiita.com/tags/os
13	2	03-tag	システムプログラミング
13	2	04-tagUrlName	https://qiita.com/tags/%e3%82%b7%e3%82%b9%e3%83%86%e3%83%a0%e3%83%97%e3%83%ad%e3%82%b0%e3%83%a9%e3%83%9f%e3%83%b3%e3%82%b0
14	0	01-title	Rust でマンデルブロ集合のズーム・アニメーション
14	0	02-titleUrlName	https://qiita.com/scivola/items/f730e66d5020aa350b11
14	0	03-tag	Rust
14	0	04-tagUrlName	https://qiita.com/tags/rust
14	1	03-tag	数学
14	1	04-tagUrlName	https://qiita.com/tags/%e6%95%b0%e5%ad%a6
14	2	03-tag	APNG
14	2	04-tagUrlName	https://qiita.com/tags/apng
15	0	01-title	便利なruby関数each_slice
15	0	02-titleUrlName	https://qiita.com/Anders/items/a0f05c3a7b2860549fb2
15	0	03-tag	Ruby
15	0	04-tagUrlName	https://qiita.com/tags/ruby
15	1	03-tag	Rails
15	1	04-tagUrlName	https://qiita.com/tags/rails
16	0	01-title	Egison の lambda の引数
16	0	02-titleUrlName	https://qiita.com/antimon2/items/5184282474970c52c97d
16	0	03-tag	egison
16	0	04-tagUrlName	https://qiita.com/tags/egison
17	0	01-title	主要でもないプログラミング言語200種を一行で解説
17	0	02-titleUrlName	https://qiita.com/make_now_just/items/b2ab19f954417c71848d
17	0	03-tag	Ruby
17	0	04-tagUrlName	https://qiita.com/tags/ruby
17	1	03-tag	Python
17	1	04-tagUrlName	https://qiita.com/tags/python
17	2	03-tag	Perl
17	2	04-tagUrlName	https://qiita.com/tags/perl
17	3	03-tag	JavaScript
17	3	04-tagUrlName	https://qiita.com/tags/javascript
17	4	03-tag	Haskell
17	4	04-tagUrlName	https://qiita.com/tags/haskell
18	0	01-title	黒帯のためのLOOP(1)
18	0	02-titleUrlName	https://qiita.com/akmiyoshi/items/79a8953328e97732ec49
18	0	03-tag	Emacs
18	0	04-tagUrlName	https://qiita.com/tags/emacs
18	1	03-tag	Mac
18	1	04-tagUrlName	https://qiita.com/tags/mac
18	2	03-tag	Windows
18	2	04-tagUrlName	https://qiita.com/tags/windows
18	3	03-tag	Linux
18	3	04-tagUrlName	https://qiita.com/tags/linux
18	4	03-tag	common-lisp
18	4	04-tagUrlName	https://qiita.com/tags/common-lisp
19	0	01-title	LISP は単純な文法か？
19	0	02-titleUrlName	https://qiita.com/SaitoAtsushi/items/fc9e210d30ca00cad162
19	0	03-tag	lisp
19	0	04-tagUrlName	https://qiita.com/tags/lisp
20	0	01-title	もしかしたら末尾再帰って簡単なんじゃないか？という話 #Haskell
20	0	02-titleUrlName	https://qiita.com/Tatsuki-I/items/9f416dc4edbb9161c780
20	0	03-tag	Haskell
20	0	04-tagUrlName	https://qiita.com/tags/haskell
20	1	03-tag	再帰
20	1	04-tagUrlName	https://qiita.com/tags/%e5%86%8d%e5%b8%b0
20	2	03-tag	フィボナッチ数列
20	2	04-tagUrlName	https://qiita.com/tags/%e3%83%95%e3%82%a3%e3%83%9c%e3%83%8a%e3%83%83%e3%83%81%e6%95%b0%e5%88%97
20	3	03-tag	末尾再帰
20	3	04-tagUrlName	https://qiita.com/tags/%e6%9c%ab%e5%b0%be%e5%86%8d%e5%b8%b0
21	0	01-title	JavaScript:末尾再帰が何となくわかったかも
21	0	02-titleUrlName	https://qiita.com/ttatsf/items/29a23f06929c472bfce6
21	0	03-tag	JavaScript
21	0	04-tagUrlName	https://qiita.com/tags/javascript
21	1	03-tag	es6
21	1	04-tagUrlName	https://qiita.com/tags/es6
21	2	03-tag	末尾再帰
21	2	04-tagUrlName	https://qiita.com/tags/%e6%9c%ab%e5%b0%be%e5%86%8d%e5%b8%b0
22	0	01-title	さよなら本番サーバー
22	0	02-titleUrlName	https://qiita.com/dala00/items/bc03f6522dd20969f481
22	0	03-tag	Linux
22	0	04-tagUrlName	https://qiita.com/tags/linux
22	1	03-tag	AdventCalendar
22	1	04-tagUrlName	https://qiita.com/tags/adventcalendar
22	2	03-tag	小説
22	2	04-tagUrlName	https://qiita.com/tags/%e5%b0%8f%e8%aa%ac
22	3	03-tag	ごめんなさいリリース直前の本番環境です
22	3	04-tagUrlName	https://qiita.com/tags/%e3%81%94%e3%82%81%e3%82%93%e3%81%aa%e3%81%95%e3%81%84%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9%e7%9b%b4%e5%89%8d%e3%81%ae%e6%9c%ac%e7%95%aa%e7%92%b0%e5%a2%83%e3%81%a7%e3%81%99
23	0	01-title	ABCLでマンデルブロ集合
23	0	02-titleUrlName	https://qiita.com/asan_w/items/4c73b41994ef33ab0829
23	0	03-tag	Java
23	0	04-tagUrlName	https://qiita.com/tags/java
23	1	03-tag	CommonLisp
23	1	04-tagUrlName	https://qiita.com/tags/commonlisp
23	2	03-tag	lisp
23	2	04-tagUrlName	https://qiita.com/tags/lisp
23	3	03-tag	Mandelbrot
23	3	04-tagUrlName	https://qiita.com/tags/mandelbrot
23	4	03-tag	ABCL
23	4	04-tagUrlName	https://qiita.com/tags/abcl
24	0	01-title	仮想マシンにNICを追加する方法
24	0	02-titleUrlName	https://qiita.com/hana_shin/items/59e8492057d8686465e8
24	0	03-tag	centos7
24	0	04-tagUrlName	https://qiita.com/tags/centos7
24	1	03-tag	virsh
24	1	04-tagUrlName	https://qiita.com/tags/virsh
25	0	01-title	Oracle Databaseの初心者が検証&学習する為の環境5選
25	0	02-titleUrlName	https://qiita.com/ora_gonsuke777/items/1db72dd3650cde39afb7
25	0	03-tag	oracle
25	0	04-tagUrlName	https://qiita.com/tags/oracle
25	1	03-tag	oraclecloud
25	1	04-tagUrlName	https://qiita.com/tags/oraclecloud
26	0	01-title	実践 キングウンコの作り方
26	0	02-titleUrlName	https://qiita.com/blacknon_/items/fe53534b3e9dc7d7108a
26	0	03-tag	Perl
26	0	04-tagUrlName	https://qiita.com/tags/perl
26	1	03-tag	sed
26	1	04-tagUrlName	https://qiita.com/tags/sed
26	2	03-tag	シェル芸
26	2	04-tagUrlName	https://qiita.com/tags/%e3%82%b7%e3%82%a7%e3%83%ab%e8%8a%b8
27	0	01-title	電光掲示板シェル芸 その１
27	0	02-titleUrlName	https://qiita.com/yami_buta/items/8697b02f4afbeb1f0d8c
27	0	03-tag	Bash
27	0	04-tagUrlName	https://qiita.com/tags/bash
27	1	03-tag	ImageMagick
27	1	04-tagUrlName	https://qiita.com/tags/imagemagick
27	2	03-tag	シェル芸
27	2	04-tagUrlName	https://qiita.com/tags/%e3%82%b7%e3%82%a7%e3%83%ab%e8%8a%b8
27	3	03-tag	PNM
27	3	04-tagUrlName	https://qiita.com/tags/pnm
27	4	03-tag	pbm
27	4	04-tagUrlName	https://qiita.com/tags/pbm
28	0	01-title	Lispってどう書くの?
28	0	02-titleUrlName	https://qiita.com/xorphitus/items/64f739e2594caba6eb4d
28	0	03-tag	Scheme
28	0	04-tagUrlName	https://qiita.com/tags/scheme
28	1	03-tag	Clojure
28	1	04-tagUrlName	https://qiita.com/tags/clojure
28	2	03-tag	common-lisp
28	2	04-tagUrlName	https://qiita.com/tags/common-lisp
28	3	03-tag	lisp
28	3	04-tagUrlName	https://qiita.com/tags/lisp
29	0	01-title	カリー化と部分適用
29	0	02-titleUrlName	https://qiita.com/Paalon/items/6281a26e93a372027c1a
29	0	03-tag	C++
29	0	04-tagUrlName	https://qiita.com/tags/cpp
29	1	03-tag	Scheme
29	1	04-tagUrlName	https://qiita.com/tags/scheme
29	2	03-tag	カリー化
29	2	04-tagUrlName	https://qiita.com/tags/%e3%82%ab%e3%83%aa%e3%83%bc%e5%8c%96
29	3	03-tag	部分適用
29	3	04-tagUrlName	https://qiita.com/tags/%e9%83%a8%e5%88%86%e9%81%a9%e7%94%a8
29	4	03-tag	Julia
29	4	04-tagUrlName	https://qiita.com/tags/julia
30	0	01-title	ICUを使ってSQLiteで曖昧検索してみる 
30	0	02-titleUrlName	https://qiita.com/Nanashia/items/21f2c4b6fbd68db13d3e
30	0	03-tag	C++
30	0	04-tagUrlName	https://qiita.com/tags/cpp
30	1	03-tag	SQLite3
30	1	04-tagUrlName	https://qiita.com/tags/sqlite3
30	2	03-tag	ICU
30	2	04-tagUrlName	https://qiita.com/tags/icu
31	0	01-title	ICUでUTF-8の文字列を1文字ごとに分割する
31	0	02-titleUrlName	https://qiita.com/zinbe/items/f8501b8da709dfad8b11
31	0	03-tag	C
31	0	04-tagUrlName	https://qiita.com/tags/c
31	1	03-tag	UTF-8
31	1	04-tagUrlName	https://qiita.com/tags/utf-8
31	2	03-tag	ICU
31	2	04-tagUrlName	https://qiita.com/tags/icu
31	3	03-tag	unicode
31	3	04-tagUrlName	https://qiita.com/tags/unicode
32	0	01-title	ぬのシェル芸
32	0	02-titleUrlName	https://qiita.com/yami_buta/items/5b4792afcdb1e1ca1295
32	0	03-tag	ImageMagick
32	0	04-tagUrlName	https://qiita.com/tags/imagemagick
32	1	03-tag	シェル芸
32	1	04-tagUrlName	https://qiita.com/tags/%e3%82%b7%e3%82%a7%e3%83%ab%e8%8a%b8
33	0	01-title	SQLiteで日時を扱う
33	0	02-titleUrlName	https://qiita.com/baikichiz/items/7a8398257114f9e666a7
33	0	03-tag	SQL
33	0	04-tagUrlName	https://qiita.com/tags/sql
33	1	03-tag	SQLite3
33	1	04-tagUrlName	https://qiita.com/tags/sqlite3
34	0	01-title	SQLiteで日付時刻を扱う際のポイント
34	0	02-titleUrlName	https://qiita.com/TomK/items/132831ab45e2aba822a8
34	0	03-tag	SQLite3
34	0	04-tagUrlName	https://qiita.com/tags/sqlite3
34	1	03-tag	sqlite
34	1	04-tagUrlName	https://qiita.com/tags/sqlite
35	0	01-title	Pandas使いが手軽にSQLを練習するために
35	0	02-titleUrlName	https://qiita.com/yoinhu/items/49e0a2759517e448e337
35	0	03-tag	Python
35	0	04-tagUrlName	https://qiita.com/tags/python
35	1	03-tag	SQL
35	1	04-tagUrlName	https://qiita.com/tags/sql
35	2	03-tag	pandas
35	2	04-tagUrlName	https://qiita.com/tags/pandas
35	3	03-tag	Python3
35	3	04-tagUrlName	https://qiita.com/tags/python3
36	0	01-title	移動しました（コンマ区切り文字列を分割してみる）
36	0	02-titleUrlName	https://qiita.com/boiledorange73/items/fde15811da04e88b74a9
36	0	03-tag	PostgreSQL
36	0	04-tagUrlName	https://qiita.com/tags/postgresql
36	1	03-tag	PostGIS
36	1	04-tagUrlName	https://qiita.com/tags/postgis
37	0	01-title	Postgresqlで型を調べたい
37	0	02-titleUrlName	https://qiita.com/rhi222/items/6f4156f1e729d31c16a1
37	0	03-tag	PostgreSQL
37	0	04-tagUrlName	https://qiita.com/tags/postgresql
38	0	01-title	jqコマンドでAtCoder Beginners Selectionを解いてみた
38	0	02-titleUrlName	https://qiita.com/yuchiki1000yen/items/015459bc96f11626f99b
38	0	03-tag	AtCoder
38	0	04-tagUrlName	https://qiita.com/tags/atcoder
38	1	03-tag	jq
38	1	04-tagUrlName	https://qiita.com/tags/jq
38	2	03-tag	競技プログラミング
38	2	04-tagUrlName	https://qiita.com/tags/%e7%ab%b6%e6%8a%80%e3%83%97%e3%83%ad%e3%82%b0%e3%83%a9%e3%83%9f%e3%83%b3%e3%82%b0
38	3	03-tag	AtCoderBeginnersSelection
38	3	04-tagUrlName	https://qiita.com/tags/atcoderbeginnersselection
39	0	01-title	パスカルの三角形とフラクタル
39	0	02-titleUrlName	https://qiita.com/YuukiToriyama/items/d5a3a4635640a860f0a7
39	0	03-tag	Ruby
39	0	04-tagUrlName	https://qiita.com/tags/ruby
39	1	03-tag	ポエム
39	1	04-tagUrlName	https://qiita.com/tags/%e3%83%9d%e3%82%a8%e3%83%a0
39	2	03-tag	フラクタル図形
39	2	04-tagUrlName	https://qiita.com/tags/%e3%83%95%e3%83%a9%e3%82%af%e3%82%bf%e3%83%ab%e5%9b%b3%e5%bd%a2
