grp	subgrp	label	value
34	0	04-tagUrlName	https://qiita.com/tags/vim
34	1	03-tag	Windows
34	1	04-tagUrlName	https://qiita.com/tags/windows
34	2	03-tag	Linux
34	2	04-tagUrlName	https://qiita.com/tags/linux
35	0	01-title	ターミナルで使える色と色番号を一覧にする
35	0	02-titleUrlName	https://qiita.com/tmd45/items/226e7c380453809bc62a
35	0	03-tag	Ruby
35	0	04-tagUrlName	https://qiita.com/tags/ruby
35	1	03-tag	Terminal
35	1	04-tagUrlName	https://qiita.com/tags/terminal
35	2	03-tag	vimrc
35	2	04-tagUrlName	https://qiita.com/tags/vimrc
36	0	01-title	【Vim入門】ノーマルVimで使えると便利かもなコマンド10つ
36	0	02-titleUrlName	https://qiita.com/simeji/items/527478831eb561b06c17
36	0	03-tag	Vim
36	0	04-tagUrlName	https://qiita.com/tags/vim
36	1	03-tag	Mac
36	1	04-tagUrlName	https://qiita.com/tags/mac
36	2	03-tag	Windows
36	2	04-tagUrlName	https://qiita.com/tags/windows
36	3	03-tag	Linux
36	3	04-tagUrlName	https://qiita.com/tags/linux
36	4	03-tag	AdventCalendar
36	4	04-tagUrlName	https://qiita.com/tags/adventcalendar
37	0	01-title	俺的にはずせない【Vim】こだわりのmap（説明付き）
37	0	02-titleUrlName	https://qiita.com/itmammoth/items/312246b4b7688875d023
37	0	03-tag	Vim
37	0	04-tagUrlName	https://qiita.com/tags/vim
37	1	03-tag	vimrc
37	1	04-tagUrlName	https://qiita.com/tags/vimrc
37	2	03-tag	エディタ
37	2	04-tagUrlName	https://qiita.com/tags/%e3%82%a8%e3%83%87%e3%82%a3%e3%82%bf
38	0	01-title	vimのinsert modeの全てのキーマップ一覧
38	0	02-titleUrlName	https://qiita.com/34ro/items/6163f595785ae99a632a
38	0	03-tag	Vim
38	0	04-tagUrlName	https://qiita.com/tags/vim
39	0	01-title	Vim幼稚園からVim小学校へ
39	0	02-titleUrlName	https://qiita.com/hachi8833/items/7beeee825c11f7437f54
39	0	03-tag	Vim
39	0	04-tagUrlName	https://qiita.com/tags/vim
