grp	subgrp	label	value
11	4	04-tagUrlName	https://qiita.com/tags/%e6%96%b0%e4%ba%ba%e3%83%97%e3%83%ad%e3%82%b0%e3%83%a9%e3%83%9e%e5%bf%9c%e6%8f%b4
12	0	01-title	TeamSQL もいいけど、 DBeaver もいいぞ
12	0	02-titleUrlName	https://qiita.com/nanasess/items/609c7cda4adee344221c
12	0	03-tag	MySQL
12	0	04-tagUrlName	https://qiita.com/tags/mysql
12	1	03-tag	SQLServer
12	1	04-tagUrlName	https://qiita.com/tags/sqlserver
12	2	03-tag	PostgreSQL
12	2	04-tagUrlName	https://qiita.com/tags/postgresql
12	3	03-tag	oracle
12	3	04-tagUrlName	https://qiita.com/tags/oracle
12	4	03-tag	DBeaver
12	4	04-tagUrlName	https://qiita.com/tags/dbeaver
13	0	01-title	AtCoder に登録したら解くべき精選過去問 10 問を JavaScript で解いてみた
13	0	02-titleUrlName	https://qiita.com/ytanto/items/caf7bf0ba287da81b20f
13	0	03-tag	JavaScript
13	0	04-tagUrlName	https://qiita.com/tags/javascript
13	1	03-tag	Node.js
13	1	04-tagUrlName	https://qiita.com/tags/node.js
13	2	03-tag	AtCoder
13	2	04-tagUrlName	https://qiita.com/tags/atcoder
13	3	03-tag	競技プログラミング
13	3	04-tagUrlName	https://qiita.com/tags/%e7%ab%b6%e6%8a%80%e3%83%97%e3%83%ad%e3%82%b0%e3%83%a9%e3%83%9f%e3%83%b3%e3%82%b0
14	0	01-title	pecoの便利な関数を集約した奴がいたんですよぉ〜
14	0	02-titleUrlName	https://qiita.com/ryoppy/items/4819d0911bf937dba821
14	0	03-tag	Git
14	0	04-tagUrlName	https://qiita.com/tags/git
14	1	03-tag	Peco
14	1	04-tagUrlName	https://qiita.com/tags/peco
15	0	01-title	Apache Solrを使った検索サジェスターの作り方まとめ
15	0	02-titleUrlName	https://qiita.com/shiozaki/items/1fbab58b26fe3f6cf9ad
15	0	03-tag	Qiita
15	0	04-tagUrlName	https://qiita.com/tags/qiita
15	1	03-tag	Ruby
15	1	04-tagUrlName	https://qiita.com/tags/ruby
15	2	03-tag	Rails
15	2	04-tagUrlName	https://qiita.com/tags/rails
15	3	03-tag	Apache
15	3	04-tagUrlName	https://qiita.com/tags/apache
15	4	03-tag	Solr
15	4	04-tagUrlName	https://qiita.com/tags/solr
16	0	01-title	Apache Solr設定メモ
16	0	02-titleUrlName	https://qiita.com/miyae/items/b5ad6c2ac446bf82110b
16	0	03-tag	PostgreSQL
16	0	04-tagUrlName	https://qiita.com/tags/postgresql
16	1	03-tag	Solr
16	1	04-tagUrlName	https://qiita.com/tags/solr
17	0	01-title	Apache Solrの導入とWikipadiaのデータの取り込み
17	0	02-titleUrlName	https://qiita.com/hirohiro77/items/973b500bda7a52cf56b8
17	0	03-tag	全文検索
17	0	04-tagUrlName	https://qiita.com/tags/%e5%85%a8%e6%96%87%e6%a4%9c%e7%b4%a2
17	1	03-tag	Wikipedia
17	1	04-tagUrlName	https://qiita.com/tags/wikipedia
17	2	03-tag	solr-6.0.0
17	2	04-tagUrlName	https://qiita.com/tags/solr-6.0.0
18	0	01-title	Solr 6.0 をインストール/Wikipedia のインポート
18	0	02-titleUrlName	https://qiita.com/Satachito/items/baf974caab537011fd5f
18	0	03-tag	MacOSX
18	0	04-tagUrlName	https://qiita.com/tags/macosx
18	1	03-tag	Solr
18	1	04-tagUrlName	https://qiita.com/tags/solr
18	2	03-tag	lucene
18	2	04-tagUrlName	https://qiita.com/tags/lucene
19	0	01-title	ぜんぶTIME_WAITのせいだ！
19	0	02-titleUrlName	https://qiita.com/kuni-nakaji/items/c07004c7d9e5bb683bc2
19	0	03-tag	Ruby
19	0	04-tagUrlName	https://qiita.com/tags/ruby
19	1	03-tag	PHP
19	1	04-tagUrlName	https://qiita.com/tags/php
19	2	03-tag	Linux
19	2	04-tagUrlName	https://qiita.com/tags/linux
19	3	03-tag	nginx
19	3	04-tagUrlName	https://qiita.com/tags/nginx
19	4	03-tag	CentOS
19	4	04-tagUrlName	https://qiita.com/tags/centos
20	0	01-title	dplyrを使いこなす！JOIN編
20	0	02-titleUrlName	https://qiita.com/matsuou1/items/b1bd9778610e3a586e71
20	0	03-tag	R
20	0	04-tagUrlName	https://qiita.com/tags/r
20	1	03-tag	dplyr
20	1	04-tagUrlName	https://qiita.com/tags/dplyr
21	0	01-title	Bash $((算術式)) のすべて - B 罠・バグ回避編
21	0	02-titleUrlName	https://qiita.com/akinomyoga/items/9c9d6cfeb02f186f9185
21	0	03-tag	ShellScript
21	0	04-tagUrlName	https://qiita.com/tags/shellscript
21	1	03-tag	Bash
21	1	04-tagUrlName	https://qiita.com/tags/bash
21	2	03-tag	shell
21	2	04-tagUrlName	https://qiita.com/tags/shell
22	0	01-title	DockerでApache Solr 4系を作ってみる
22	0	02-titleUrlName	https://qiita.com/reflet/items/add376c6046b4e7048cf
22	0	03-tag	solr4.0
22	0	04-tagUrlName	https://qiita.com/tags/solr4.0
22	1	03-tag	Docker
22	1	04-tagUrlName	https://qiita.com/tags/docker
23	0	01-title	dplyrで書けるRedshiftSQL!
23	0	02-titleUrlName	https://qiita.com/tomomoto/items/2dae8bc1f46ff74d2ae9
23	0	03-tag	R
23	0	04-tagUrlName	https://qiita.com/tags/r
23	1	03-tag	redshift
23	1	04-tagUrlName	https://qiita.com/tags/redshift
23	2	03-tag	dplyr
23	2	04-tagUrlName	https://qiita.com/tags/dplyr
24	0	01-title	【R】文字列結合・挿入に便利なパッケージglueを、クエリ作成を題材に紹介する。
24	0	02-titleUrlName	https://qiita.com/kosshi/items/fb8b745975ca6fd2515c
24	0	03-tag	R
24	0	04-tagUrlName	https://qiita.com/tags/r
24	1	03-tag	SQL
24	1	04-tagUrlName	https://qiita.com/tags/sql
25	0	01-title	find2perlで楽々ファイル管理
25	0	02-titleUrlName	https://qiita.com/doikoji/items/cc40e595c768d918a229
25	0	03-tag	Perl
25	0	04-tagUrlName	https://qiita.com/tags/perl
25	1	03-tag	find
25	1	04-tagUrlName	https://qiita.com/tags/find
26	0	01-title	データフレーム ⇔ リスト の変換
26	0	02-titleUrlName	https://qiita.com/U25CE/items/bf30ea2fcc79ba399dd0
26	0	03-tag	R
26	0	04-tagUrlName	https://qiita.com/tags/r
27	0	01-title	Rでリストを扱うrlistパッケージのチュートリアル
27	0	02-titleUrlName	https://qiita.com/nozma/items/d4879bf55e8637c0686e
27	0	03-tag	R
27	0	04-tagUrlName	https://qiita.com/tags/r
27	1	03-tag	JSON
27	1	04-tagUrlName	https://qiita.com/tags/json
28	0	01-title	Rにおけるapply関数群の使い方と実践
28	0	02-titleUrlName	https://qiita.com/crash-boy/items/12a6b940fafbc549712a
28	0	03-tag	R
28	0	04-tagUrlName	https://qiita.com/tags/r
28	1	03-tag	入門
28	1	04-tagUrlName	https://qiita.com/tags/%e5%85%a5%e9%96%80
28	2	03-tag	統計学
28	2	04-tagUrlName	https://qiita.com/tags/%e7%b5%b1%e8%a8%88%e5%ad%a6
28	3	03-tag	Kaggle
28	3	04-tagUrlName	https://qiita.com/tags/kaggle
28	4	03-tag	titanic
28	4	04-tagUrlName	https://qiita.com/tags/titanic
29	0	01-title	お前Rは初めてか？力抜けよ
29	0	02-titleUrlName	https://qiita.com/ngr_t/items/594ead48fece9b844d90
29	0	03-tag	R
29	0	04-tagUrlName	https://qiita.com/tags/r
30	0	01-title	Rの型について理解する
30	0	02-titleUrlName	https://qiita.com/maruman029/items/365a2abcdaaf99b720be
30	0	03-tag	R
30	0	04-tagUrlName	https://qiita.com/tags/r
31	0	01-title	R のモダンな NA 処理まとめ
31	0	02-titleUrlName	https://qiita.com/five-dots/items/361a42baf1e94edf5846
31	0	03-tag	R
31	0	04-tagUrlName	https://qiita.com/tags/r
32	0	01-title	JavaScript ベスト・オブ・ザ・イヤー 2019
32	0	02-titleUrlName	https://qiita.com/rana_kualu/items/4727a0d64657aa837ce3
32	0	03-tag	JavaScript
32	0	04-tagUrlName	https://qiita.com/tags/javascript
32	1	03-tag	GitHub
32	1	04-tagUrlName	https://qiita.com/tags/github
32	2	03-tag	日本語訳
32	2	04-tagUrlName	https://qiita.com/tags/%e6%97%a5%e6%9c%ac%e8%aa%9e%e8%a8%b3
32	3	03-tag	bestofjs
32	3	04-tagUrlName	https://qiita.com/tags/bestofjs
33	0	01-title	自分がよく使うRStudio キーボード・ショートカットを紹介
33	0	02-titleUrlName	https://qiita.com/kazutan/items/f69ed2b606bfb8e938ca
33	0	03-tag	R
33	0	04-tagUrlName	https://qiita.com/tags/r
33	1	03-tag	RStudio
33	1	04-tagUrlName	https://qiita.com/tags/rstudio
34	0	01-title	Go + Visual Studio Codeの開発環境を作る
34	0	02-titleUrlName	https://qiita.com/masakurapa/items/fb61b5fc07393059fb28
34	0	03-tag	Go
34	0	04-tagUrlName	https://qiita.com/tags/go
35	0	01-title	No space left on device とエラーが出るときの対処法
35	0	02-titleUrlName	https://qiita.com/0x50/items/ecc6cfdbb8a3f0c0855f
35	0	03-tag	Linux
35	0	04-tagUrlName	https://qiita.com/tags/linux
36	0	01-title	GitLabのgitlab-runnerを使えるようにするまでの備忘録
36	0	02-titleUrlName	https://qiita.com/sky_jokerxx/items/2a264a0194a5cbc7bd12
36	0	03-tag	GitLab
36	0	04-tagUrlName	https://qiita.com/tags/gitlab
36	1	03-tag	Docker
36	1	04-tagUrlName	https://qiita.com/tags/docker
36	2	03-tag	GitLab-CI
36	2	04-tagUrlName	https://qiita.com/tags/gitlab-ci
36	3	03-tag	gitlab-runner
36	3	04-tagUrlName	https://qiita.com/tags/gitlab-runner
37	0	01-title	Rのforは遅いと誰が言った？ (data.frameの高速演算には列ごとならlapply、行ごとならReduceを使おうの補足)
37	0	02-titleUrlName	https://qiita.com/Atsushi776/items/c31f2345b9c698354c81
37	0	03-tag	R
37	0	04-tagUrlName	https://qiita.com/tags/r
37	1	03-tag	for
37	1	04-tagUrlName	https://qiita.com/tags/for
37	2	03-tag	data.frame
37	2	04-tagUrlName	https://qiita.com/tags/data.frame
38	0	01-title	Windowsコマンドプロンプト　文字コード設定
38	0	02-titleUrlName	https://qiita.com/user0/items/a9116acc7bd7b70ecfb0
38	0	03-tag	utf8
38	0	04-tagUrlName	https://qiita.com/tags/utf8
38	1	03-tag	Windowsコマンドプロンプト
38	1	04-tagUrlName	https://qiita.com/tags/windows%e3%82%b3%e3%83%9e%e3%83%b3%e3%83%89%e3%83%97%e3%83%ad%e3%83%b3%e3%83%97%e3%83%88
38	2	03-tag	文字コード設定
38	2	04-tagUrlName	https://qiita.com/tags/%e6%96%87%e5%ad%97%e3%82%b3%e3%83%bc%e3%83%89%e8%a8%ad%e5%ae%9a
39	0	01-title	GitLab をインストールしよう! (omnibus package)
39	0	02-titleUrlName	https://qiita.com/masakura/items/0a0f00dfdddc8ce27f29
39	0	03-tag	GitLab
39	0	04-tagUrlName	https://qiita.com/tags/gitlab
