grp	subgrp	label	value
8	0	01-title	pythonのアンダーバーこれなんやねん
8	0	02-titleUrlName	https://qiita.com/kiii142/items/6879cb065ad4c5f0b901
8	0	03-tag	Python
8	0	04-tagUrlName	https://qiita.com/tags/python
8	1	03-tag	初心者
8	1	04-tagUrlName	https://qiita.com/tags/%e5%88%9d%e5%bf%83%e8%80%85
9	0	01-title	ターミナルマルチプレクサ tmux をカスタマイズする
9	0	02-titleUrlName	https://qiita.com/b4b4r07/items/01359e8a3066d1c37edc
9	0	03-tag	Vim
9	0	04-tagUrlName	https://qiita.com/tags/vim
9	1	03-tag	Bash
9	1	04-tagUrlName	https://qiita.com/tags/bash
9	2	03-tag	Zsh
9	2	04-tagUrlName	https://qiita.com/tags/zsh
9	3	03-tag	tmux
9	3	04-tagUrlName	https://qiita.com/tags/tmux
10	0	01-title	UbuntuやCentOSに最新のtmuxを導入する
10	0	02-titleUrlName	https://qiita.com/ha4gu/items/aebe9207904f52ee4fb6
10	0	03-tag	CentOS
10	0	04-tagUrlName	https://qiita.com/tags/centos
10	1	03-tag	Ubuntu
10	1	04-tagUrlName	https://qiita.com/tags/ubuntu
10	2	03-tag	tmux
10	2	04-tagUrlName	https://qiita.com/tags/tmux
10	3	03-tag	ubuntu18.04
10	3	04-tagUrlName	https://qiita.com/tags/ubuntu18.04
10	4	03-tag	Ubuntu19.04
10	4	04-tagUrlName	https://qiita.com/tags/ubuntu19.04
11	0	01-title	Goで青空文庫の小説からWordCloud作ってみた
11	0	02-titleUrlName	https://qiita.com/ogady/items/78b40aa8780edf234c5f
11	0	03-tag	Go
11	0	04-tagUrlName	https://qiita.com/tags/go
12	0	01-title	perlの関数を第一級オブジェクトとして扱う話
12	0	02-titleUrlName	https://qiita.com/magnolia_k_/items/b0a14e29c8090568f5b3
12	0	03-tag	Perl
12	0	04-tagUrlName	https://qiita.com/tags/perl
13	0	01-title	MeCab用化学物質辞書を入れてみた-MeCab(R/Python) Windows10 64bit
13	0	02-titleUrlName	https://qiita.com/zincjp/items/7e4847aa2fa5f87b7646
13	0	03-tag	Python
13	0	04-tagUrlName	https://qiita.com/tags/python
13	1	03-tag	R
13	1	04-tagUrlName	https://qiita.com/tags/r
13	2	03-tag	mecab
13	2	04-tagUrlName	https://qiita.com/tags/mecab
13	3	03-tag	Windows10
13	3	04-tagUrlName	https://qiita.com/tags/windows10
14	0	01-title	2019年末版 形態素解析器の比較
14	0	02-titleUrlName	https://qiita.com/hi-asano/items/aaf406db875f1c81530e
14	0	03-tag	mecab
14	0	04-tagUrlName	https://qiita.com/tags/mecab
14	1	03-tag	NLP
14	1	04-tagUrlName	https://qiita.com/tags/nlp
14	2	03-tag	形態素解析
14	2	04-tagUrlName	https://qiita.com/tags/%e5%bd%a2%e6%85%8b%e7%b4%a0%e8%a7%a3%e6%9e%90
14	3	03-tag	JUMAN
14	3	04-tagUrlName	https://qiita.com/tags/juman
14	4	03-tag	Sudachi
14	4	04-tagUrlName	https://qiita.com/tags/sudachi
15	0	01-title	自然言語処理関連まとめ
15	0	02-titleUrlName	https://qiita.com/meshidenn/items/911437c47ccfd96694b5
15	0	03-tag	自然言語処理
15	0	04-tagUrlName	https://qiita.com/tags/%e8%87%aa%e7%84%b6%e8%a8%80%e8%aa%9e%e5%87%a6%e7%90%86
15	1	03-tag	NLP
15	1	04-tagUrlName	https://qiita.com/tags/nlp
16	0	01-title	docker向けRHLE系のbase imageを作る
16	0	02-titleUrlName	https://qiita.com/tnaoto/items/f9e7f72a63670f1ecda7
16	0	03-tag	Docker
16	0	04-tagUrlName	https://qiita.com/tags/docker
16	1	03-tag	RHEL
16	1	04-tagUrlName	https://qiita.com/tags/rhel
16	2	03-tag	CentOS6.5
16	2	04-tagUrlName	https://qiita.com/tags/centos6.5
17	0	01-title	Perl ワンライナーとその仲間たち
17	0	02-titleUrlName	https://qiita.com/teckl/items/98de382787401d2392c3
17	0	03-tag	Perl
17	0	04-tagUrlName	https://qiita.com/tags/perl
17	1	03-tag	shell
17	1	04-tagUrlName	https://qiita.com/tags/shell
17	2	03-tag	OneLiner
17	2	04-tagUrlName	https://qiita.com/tags/oneliner
17	3	03-tag	ワンライナー
17	3	04-tagUrlName	https://qiita.com/tags/%e3%83%af%e3%83%b3%e3%83%a9%e3%82%a4%e3%83%8a%e3%83%bc
17	4	03-tag	シェル芸
17	4	04-tagUrlName	https://qiita.com/tags/%e3%82%b7%e3%82%a7%e3%83%ab%e8%8a%b8
18	0	01-title	正規表現の可視化ツールRegulexを使おう！
18	0	02-titleUrlName	https://qiita.com/yucatio/items/e980550814f66b3450dd
18	0	03-tag	JavaScript
18	0	04-tagUrlName	https://qiita.com/tags/javascript
18	1	03-tag	正規表現
18	1	04-tagUrlName	https://qiita.com/tags/%e6%ad%a3%e8%a6%8f%e8%a1%a8%e7%8f%be
18	2	03-tag	regularexpression
18	2	04-tagUrlName	https://qiita.com/tags/regularexpression
19	0	01-title	自然言語からSQLを自動生成するDeep Learning技術
19	0	02-titleUrlName	https://qiita.com/Inowe2457/items/562ef5312cc598711a6c
19	0	03-tag	SQL
19	0	04-tagUrlName	https://qiita.com/tags/sql
19	1	03-tag	自然言語処理
19	1	04-tagUrlName	https://qiita.com/tags/%e8%87%aa%e7%84%b6%e8%a8%80%e8%aa%9e%e5%87%a6%e7%90%86
19	2	03-tag	深層学習
19	2	04-tagUrlName	https://qiita.com/tags/%e6%b7%b1%e5%b1%a4%e5%ad%a6%e7%bf%92
19	3	03-tag	論文読み
19	3	04-tagUrlName	https://qiita.com/tags/%e8%ab%96%e6%96%87%e8%aa%ad%e3%81%bf
20	0	01-title	Go言語のエラーハンドリングについて
20	0	02-titleUrlName	https://qiita.com/nayuneko/items/3c0b3c0de9e8b27c9548
20	0	03-tag	Go
20	0	04-tagUrlName	https://qiita.com/tags/go
21	0	01-title	Faker(java)で色々なテスト用のダミーデータを生成する
21	0	02-titleUrlName	https://qiita.com/mkyz08/items/7c509e08fcee758936e4
21	0	03-tag	Java
21	0	04-tagUrlName	https://qiita.com/tags/java
21	1	03-tag	Faker
21	1	04-tagUrlName	https://qiita.com/tags/faker
22	0	01-title	Pythonのfakerで日本語テストデータを生成する
22	0	02-titleUrlName	https://qiita.com/ohbarye/items/452fefa2be5d56268b50
22	0	03-tag	Python
22	0	04-tagUrlName	https://qiita.com/tags/python
22	1	03-tag	テスト
22	1	04-tagUrlName	https://qiita.com/tags/%e3%83%86%e3%82%b9%e3%83%88
22	2	03-tag	Faker
22	2	04-tagUrlName	https://qiita.com/tags/faker
23	0	01-title	PostgreSQLのbackup, restore方法まとめ
23	0	02-titleUrlName	https://qiita.com/rice_american/items/ceae28dad13c3977e3a8
23	0	03-tag	PostgreSQL
23	0	04-tagUrlName	https://qiita.com/tags/postgresql
24	0	01-title	pytorch超入門
24	0	02-titleUrlName	https://qiita.com/miyamotok0105/items/1fd1d5c3532b174720cd
24	0	03-tag	Python
24	0	04-tagUrlName	https://qiita.com/tags/python
24	1	03-tag	機械学習
24	1	04-tagUrlName	https://qiita.com/tags/%e6%a9%9f%e6%a2%b0%e5%ad%a6%e7%bf%92
24	2	03-tag	MachineLearning
24	2	04-tagUrlName	https://qiita.com/tags/machinelearning
24	3	03-tag	DeepLearning
24	3	04-tagUrlName	https://qiita.com/tags/deeplearning
24	4	03-tag	ディープラーニング
24	4	04-tagUrlName	https://qiita.com/tags/%e3%83%87%e3%82%a3%e3%83%bc%e3%83%97%e3%83%a9%e3%83%bc%e3%83%8b%e3%83%b3%e3%82%b0
25	0	01-title	Apache Benchでサクッと性能テスト
25	0	02-titleUrlName	https://qiita.com/flexfirm/items/ac5a2f53cfa933a37192
25	0	03-tag	HTML
25	0	04-tagUrlName	https://qiita.com/tags/html
25	1	03-tag	Apache
25	1	04-tagUrlName	https://qiita.com/tags/apache
25	2	03-tag	AWS
25	2	04-tagUrlName	https://qiita.com/tags/aws
25	3	03-tag	Web
25	3	04-tagUrlName	https://qiita.com/tags/web
25	4	03-tag	サーバー
25	4	04-tagUrlName	https://qiita.com/tags/%e3%82%b5%e3%83%bc%e3%83%90%e3%83%bc
26	0	01-title	負荷テスト・パフォーマンス測定ツールのJMeterのインストールと簡単な使い方
26	0	02-titleUrlName	https://qiita.com/PlanetMeron/items/a604645d6f89b6ce3a14
26	0	03-tag	JMeter
26	0	04-tagUrlName	https://qiita.com/tags/jmeter
26	1	03-tag	負荷テスト
26	1	04-tagUrlName	https://qiita.com/tags/%e8%b2%a0%e8%8d%b7%e3%83%86%e3%82%b9%e3%83%88
27	0	01-title	Sequel ProでMySQLにログインできない
27	0	02-titleUrlName	https://qiita.com/yusuke_dev/items/7f0ca12ced72363f9448
27	0	03-tag	MySQL
27	0	04-tagUrlName	https://qiita.com/tags/mysql
27	1	03-tag	SequelPro
27	1	04-tagUrlName	https://qiita.com/tags/sequelpro
27	2	03-tag	MySQL8.0
27	2	04-tagUrlName	https://qiita.com/tags/mysql8.0
28	0	01-title	apache pdfboxでPDFの中身のテキストを抜き出す話
28	0	02-titleUrlName	https://qiita.com/arc279/items/5b6cf2d0b24ce5a50cae
28	0	03-tag	Docker
28	0	04-tagUrlName	https://qiita.com/tags/docker
28	1	03-tag	pdfBox
28	1	04-tagUrlName	https://qiita.com/tags/pdfbox
29	0	01-title	KibanaのVisualizeで利用しているIndex Patternsをまとめて変更する
29	0	02-titleUrlName	https://qiita.com/NAO_MK2/items/2d03d9db1cd7b0ceae04
29	0	03-tag	Kibana
29	0	04-tagUrlName	https://qiita.com/tags/kibana
29	1	03-tag	Kibana6
29	1	04-tagUrlName	https://qiita.com/tags/kibana6
30	0	01-title	初めてのElasticsearch with Docker
30	0	02-titleUrlName	https://qiita.com/kiyokiyo_kzsby/items/344fb2e9aead158a5545
30	0	03-tag	Elasticsearch
30	0	04-tagUrlName	https://qiita.com/tags/elasticsearch
30	1	03-tag	Docker
30	1	04-tagUrlName	https://qiita.com/tags/docker
30	2	03-tag	docker-compose
30	2	04-tagUrlName	https://qiita.com/tags/docker-compose
31	0	01-title	dictで一つのキーに複数の値を持ちたい時の実装方法
31	0	02-titleUrlName	https://qiita.com/tag1216/items/b2765e9e87025c01e57f
31	0	03-tag	Python
31	0	04-tagUrlName	https://qiita.com/tags/python
31	1	03-tag	AdventCalendar
31	1	04-tagUrlName	https://qiita.com/tags/adventcalendar
31	2	03-tag	Python3
31	2	04-tagUrlName	https://qiita.com/tags/python3
31	3	03-tag	Python2
31	3	04-tagUrlName	https://qiita.com/tags/python2
32	0	01-title	実用 perl ワンライナー
32	0	02-titleUrlName	https://qiita.com/ohtsuka1317/items/92c339a65533e1e6c6fc
32	0	03-tag	Perl
32	0	04-tagUrlName	https://qiita.com/tags/perl
33	0	01-title	jq で日付の連番を生成
33	0	02-titleUrlName	https://qiita.com/arc279/items/436d8e7b8653848406e3
33	0	03-tag	jq
33	0	04-tagUrlName	https://qiita.com/tags/jq
34	0	01-title	docker + fluentd + Elasticsearch + kibana4 で構築するお手軽NetFlowアナライザ
34	0	02-titleUrlName	https://qiita.com/skjune12/items/d88a8eb32794865afcd3
34	0	03-tag	Fluentd
34	0	04-tagUrlName	https://qiita.com/tags/fluentd
34	1	03-tag	Elasticsearch
34	1	04-tagUrlName	https://qiita.com/tags/elasticsearch
34	2	03-tag	Docker
34	2	04-tagUrlName	https://qiita.com/tags/docker
34	3	03-tag	Kibana
34	3	04-tagUrlName	https://qiita.com/tags/kibana
34	4	03-tag	docker-compose
34	4	04-tagUrlName	https://qiita.com/tags/docker-compose
35	0	01-title	Mroongaの全文検索がいい感じだった
35	0	02-titleUrlName	https://qiita.com/nayuneko/items/e1d4cad31b9ec23fd12c
35	0	03-tag	MySQL
35	0	04-tagUrlName	https://qiita.com/tags/mysql
35	1	03-tag	mroonga
35	1	04-tagUrlName	https://qiita.com/tags/mroonga
36	0	01-title	jq で unnest したい
36	0	02-titleUrlName	https://qiita.com/arc279/items/00b353428120f48a9e06
36	0	03-tag	jq
36	0	04-tagUrlName	https://qiita.com/tags/jq
37	0	01-title	jqでcsvをjsonに変換する
37	0	02-titleUrlName	https://qiita.com/shobyshoby/items/68204f8567efbd32d705
37	0	03-tag	jq
37	0	04-tagUrlName	https://qiita.com/tags/jq
38	0	01-title	jq で エポックミリ秒を変換したい
38	0	02-titleUrlName	https://qiita.com/sutoh/items/350bb96a06cb237f54af
38	0	03-tag	jq
38	0	04-tagUrlName	https://qiita.com/tags/jq
39	0	01-title	ネストした json のキーを辿る
39	0	02-titleUrlName	https://qiita.com/arc279/items/e328e97032c962a6947e
39	0	03-tag	JSON
39	0	04-tagUrlName	https://qiita.com/tags/json
39	1	03-tag	jq
39	1	04-tagUrlName	https://qiita.com/tags/jq
