grp	subgrp	label	value
0	0	01-title	左畳み込み in シェル
0	0	02-titleUrlName	https://qiita.com/kohyama/items/2796960ebbd842227821
0	0	03-tag	シェル芸
0	0	04-tagUrlName	https://qiita.com/tags/%e3%82%b7%e3%82%a7%e3%83%ab%e8%8a%b8
1	0	01-title	UTF-8のコードポイントはどうやって高速に数えるか
1	0	02-titleUrlName	https://qiita.com/saka1_p/items/ff49d981cfd56f3588cc
1	0	03-tag	Ruby
1	0	04-tagUrlName	https://qiita.com/tags/ruby
1	1	03-tag	C
1	1	04-tagUrlName	https://qiita.com/tags/c
1	2	03-tag	高速化
1	2	04-tagUrlName	https://qiita.com/tags/%e9%ab%98%e9%80%9f%e5%8c%96
1	3	03-tag	AVX
1	3	04-tagUrlName	https://qiita.com/tags/avx
2	0	01-title	下から（上から）nビットを立てたビットマスクを作る
2	0	02-titleUrlName	https://qiita.com/saka1_p/items/c797daef8e2964b2a411
2	0	03-tag	C
2	0	04-tagUrlName	https://qiita.com/tags/c
2	1	03-tag	x86
2	1	04-tagUrlName	https://qiita.com/tags/x86
2	2	03-tag	ビット演算
2	2	04-tagUrlName	https://qiita.com/tags/%e3%83%93%e3%83%83%e3%83%88%e6%bc%94%e7%ae%97
3	0	01-title	PythonでC(++)のヘッダファイル(.h)からマクロ定数を取得
3	0	02-titleUrlName	https://qiita.com/momomo_rimoto/items/b5d79dfdda12725e2c1f
3	0	03-tag	Python
3	0	04-tagUrlName	https://qiita.com/tags/python
3	1	03-tag	C
3	1	04-tagUrlName	https://qiita.com/tags/c
3	2	03-tag	C++
3	2	04-tagUrlName	https://qiita.com/tags/cpp
3	3	03-tag	Python3
3	3	04-tagUrlName	https://qiita.com/tags/python3
4	0	01-title	ASCIIコードで遊ぶ
4	0	02-titleUrlName	https://qiita.com/tatsuki1112/items/126496d08bb45803b96a
4	0	03-tag	C
4	0	04-tagUrlName	https://qiita.com/tags/c
4	1	03-tag	初心者
4	1	04-tagUrlName	https://qiita.com/tags/%e5%88%9d%e5%bf%83%e8%80%85
4	2	03-tag	文字コード
4	2	04-tagUrlName	https://qiita.com/tags/%e6%96%87%e5%ad%97%e3%82%b3%e3%83%bc%e3%83%89
5	0	01-title	【Java】列挙型(enum）のリフレクションによる動的メソッド呼び出し
5	0	02-titleUrlName	https://qiita.com/yaju/items/328b6b0ed95b7d7f77c1
5	0	03-tag	Java
5	0	04-tagUrlName	https://qiita.com/tags/java
6	0	01-title	フィボナッチ数列の一般項について
6	0	02-titleUrlName	https://qiita.com/yaju/items/4e346b194725c9b22cbb
6	0	03-tag	Python
6	0	04-tagUrlName	https://qiita.com/tags/python
6	1	03-tag	フィボナッチ数列
6	1	04-tagUrlName	https://qiita.com/tags/%e3%83%95%e3%82%a3%e3%83%9c%e3%83%8a%e3%83%83%e3%83%81%e6%95%b0%e5%88%97
7	0	01-title	二年目エンジニアがOAuth2.0についてまとめる
7	0	02-titleUrlName	https://qiita.com/naoya_matsuda/items/a7ff1be7905d45b530c1
7	0	03-tag	認証
7	0	04-tagUrlName	https://qiita.com/tags/%e8%aa%8d%e8%a8%bc
7	1	03-tag	OAuth2.0
7	1	04-tagUrlName	https://qiita.com/tags/oauth2.0
8	0	01-title	Cons, Car, Cdr をいくつかの言語で試す
8	0	02-titleUrlName	https://qiita.com/b1ueskydragon/items/cd599acd8e378d789281
8	0	03-tag	Java
8	0	04-tagUrlName	https://qiita.com/tags/java
8	1	03-tag	Python
8	1	04-tagUrlName	https://qiita.com/tags/python
8	2	03-tag	JavaScript
8	2	04-tagUrlName	https://qiita.com/tags/javascript
8	3	03-tag	Scala
8	3	04-tagUrlName	https://qiita.com/tags/scala
8	4	03-tag	Closure
8	4	04-tagUrlName	https://qiita.com/tags/closure
9	0	01-title	ヌジョレーボーボー
9	0	02-titleUrlName	https://qiita.com/mattn/items/ae764601862b0073071e
9	0	03-tag	Ruby
9	0	04-tagUrlName	https://qiita.com/tags/ruby
9	1	03-tag	ボジョレーヌーボー
9	1	04-tagUrlName	https://qiita.com/tags/%e3%83%9c%e3%82%b8%e3%83%a7%e3%83%ac%e3%83%bc%e3%83%8c%e3%83%bc%e3%83%9c%e3%83%bc
10	0	01-title	川渡り問題を解く。...SQLで。
10	0	02-titleUrlName	https://qiita.com/tlokweng/items/5038f81ac731d8271c71
10	0	03-tag	MySQL
10	0	04-tagUrlName	https://qiita.com/tags/mysql
10	1	03-tag	SQL
10	1	04-tagUrlName	https://qiita.com/tags/sql
10	2	03-tag	oracle
10	2	04-tagUrlName	https://qiita.com/tags/oracle
10	3	03-tag	再帰
10	3	04-tagUrlName	https://qiita.com/tags/%e5%86%8d%e5%b8%b0
10	4	03-tag	川渡り問題
10	4	04-tagUrlName	https://qiita.com/tags/%e5%b7%9d%e6%b8%a1%e3%82%8a%e5%95%8f%e9%a1%8c
11	0	01-title	【2019年4月版】JavaScriptのconsoleがすごいことになってた。
11	0	02-titleUrlName	https://qiita.com/koinori/items/83f119cb2d82c0ca2c1e
11	0	03-tag	JavaScript
11	0	04-tagUrlName	https://qiita.com/tags/javascript
12	0	01-title	JavaScriptの配列操作に役立つ13のヒントとトリック
12	0	02-titleUrlName	https://qiita.com/rana_kualu/items/24e5b6009ad831102db4
12	0	03-tag	JavaScript
12	0	04-tagUrlName	https://qiita.com/tags/javascript
12	1	03-tag	tips
12	1	04-tagUrlName	https://qiita.com/tags/tips
12	2	03-tag	日本語訳
12	2	04-tagUrlName	https://qiita.com/tags/%e6%97%a5%e6%9c%ac%e8%aa%9e%e8%a8%b3
12	3	03-tag	Duomly
12	3	04-tagUrlName	https://qiita.com/tags/duomly
13	0	01-title	PHPの繰り返し処理大全
13	0	02-titleUrlName	https://qiita.com/rana_kualu/items/0abd2b6f69527b0b4b92
13	0	03-tag	PHP
13	0	04-tagUrlName	https://qiita.com/tags/php
13	1	03-tag	ループ
13	1	04-tagUrlName	https://qiita.com/tags/%e3%83%ab%e3%83%bc%e3%83%97
13	2	03-tag	繰り返し処理
13	2	04-tagUrlName	https://qiita.com/tags/%e7%b9%b0%e3%82%8a%e8%bf%94%e3%81%97%e5%87%a6%e7%90%86
14	0	01-title	PHPで高速オシャレな配列操作を求めて
14	0	02-titleUrlName	https://qiita.com/Hiraku/items/190443b33ee7a2167ade
14	0	03-tag	PHP
14	0	04-tagUrlName	https://qiita.com/tags/php
15	0	01-title	PHPのlist()はタプル展開のための機能
15	0	02-titleUrlName	https://qiita.com/tadsan/items/0beaf61747397c1e3db8
15	0	03-tag	PHP
15	0	04-tagUrlName	https://qiita.com/tags/php
16	0	01-title	sizeof演算子にまつわるアレコレ
16	0	02-titleUrlName	https://qiita.com/yohhoy/items/a2ab2900a2bd36c31879
16	0	03-tag	C
16	0	04-tagUrlName	https://qiita.com/tags/c
17	0	01-title	PostgreSQLの文字コード変換で Hello World!!
17	0	02-titleUrlName	https://qiita.com/fujii_masao/items/3e5480b69a71cf67bc50
17	0	03-tag	AdventCalendar
17	0	04-tagUrlName	https://qiita.com/tags/adventcalendar
17	1	03-tag	PostgreSQL
17	1	04-tagUrlName	https://qiita.com/tags/postgresql
17	2	03-tag	encoding
17	2	04-tagUrlName	https://qiita.com/tags/encoding
17	3	03-tag	HelloWorld
17	3	04-tagUrlName	https://qiita.com/tags/helloworld
18	0	01-title	MySQLでテーブル構造の縦横を変換する
18	0	02-titleUrlName	https://qiita.com/ka215/items/fd8f4291b32a9aa96149
18	0	03-tag	MySQL
18	0	04-tagUrlName	https://qiita.com/tags/mysql
19	0	01-title	コード中にUnicode文字列を表現する
19	0	02-titleUrlName	https://qiita.com/tadsan/items/ca20d76b756e2e2b63f1
19	0	03-tag	PHP
19	0	04-tagUrlName	https://qiita.com/tags/php
19	1	03-tag	unicode
19	1	04-tagUrlName	https://qiita.com/tags/unicode
20	0	01-title	初心者を戒めるPHP
20	0	02-titleUrlName	https://qiita.com/tadsan/items/fb496e450fc27c8c4494
20	0	03-tag	PHP
20	0	04-tagUrlName	https://qiita.com/tags/php
21	0	01-title	フレキシブルなheredocがやってくる
21	0	02-titleUrlName	https://qiita.com/tadsan/items/3e5a094cd57e430b6ea9
21	0	03-tag	PHP
21	0	04-tagUrlName	https://qiita.com/tags/php
22	0	01-title	PHPで文字列リテラルに式展開
22	0	02-titleUrlName	https://qiita.com/tadsan/items/e4796449c736cfb5c9bd
22	0	03-tag	PHP
22	0	04-tagUrlName	https://qiita.com/tags/php
23	0	01-title	[初心者向け] プログラムの計算量を求める方法
