grp	subgrp	label	value
0	0	01-title	Linux でキーボードのレイアウトを変更する
0	0	02-titleUrlName	https://qiita.com/eup42/items/ea927f83e52f8d504427
0	0	03-tag	Linux
0	0	04-tagUrlName	https://qiita.com/tags/linux
0	1	03-tag	archLinux
0	1	04-tagUrlName	https://qiita.com/tags/archlinux
1	0	01-title	QAエンジニア
1	0	02-titleUrlName	https://qiita.com/jun2014/items/32ec77be1056f546aada
1	0	03-tag	Selenium
1	0	04-tagUrlName	https://qiita.com/tags/selenium
1	1	03-tag	テスト自動化
1	1	04-tagUrlName	https://qiita.com/tags/%e3%83%86%e3%82%b9%e3%83%88%e8%87%aa%e5%8b%95%e5%8c%96
1	2	03-tag	QA
1	2	04-tagUrlName	https://qiita.com/tags/qa
1	3	03-tag	QAエンジニア
1	3	04-tagUrlName	https://qiita.com/tags/qa%e3%82%a8%e3%83%b3%e3%82%b8%e3%83%8b%e3%82%a2
1	4	03-tag	qaチーム
1	4	04-tagUrlName	https://qiita.com/tags/qa%e3%83%81%e3%83%bc%e3%83%a0
2	0	01-title	Cygwin/XでリモートのLinuxのアプリケーションをWindowsから利用する
2	0	02-titleUrlName	https://qiita.com/kagesumi3m/items/febde10d0c67ec471387
2	0	03-tag	Cygwin
2	0	04-tagUrlName	https://qiita.com/tags/cygwin
3	0	01-title	CentOS7  LC_CTYPE: cannot change locale (UTF-8): No such file or directory
3	0	02-titleUrlName	https://qiita.com/Kaisyou/items/9c2c5f5e1b28c24e91b7
3	0	03-tag	Linux
3	0	04-tagUrlName	https://qiita.com/tags/linux
3	1	03-tag	CentOS
3	1	04-tagUrlName	https://qiita.com/tags/centos
3	2	03-tag	centos7
3	2	04-tagUrlName	https://qiita.com/tags/centos7
4	0	01-title	Javaでお手軽に絵文字を使うライブラリ emoji-java の紹介
4	0	02-titleUrlName	https://qiita.com/carimatics/items/48ca30434f192549283c
4	0	03-tag	Java
4	0	04-tagUrlName	https://qiita.com/tags/java
4	1	03-tag	絵文字
4	1	04-tagUrlName	https://qiita.com/tags/%e7%b5%b5%e6%96%87%e5%ad%97
5	0	01-title	[Java9 新機能] jshell入門
5	0	02-titleUrlName	https://qiita.com/HomMarkHunt/items/6579cc3587972909d85f
5	0	03-tag	Java
5	0	04-tagUrlName	https://qiita.com/tags/java
5	1	03-tag	memo
5	1	04-tagUrlName	https://qiita.com/tags/memo
5	2	03-tag	shell
5	2	04-tagUrlName	https://qiita.com/tags/shell
5	3	03-tag	Java9
5	3	04-tagUrlName	https://qiita.com/tags/java9
5	4	03-tag	jshell
5	4	04-tagUrlName	https://qiita.com/tags/jshell
6	0	01-title	curlやwgetの数倍速い 爆速ダウンローダー aria2を使う
6	0	02-titleUrlName	https://qiita.com/TokyoMickey/items/cb51805a19dcee416151
6	0	03-tag	Linux
6	0	04-tagUrlName	https://qiita.com/tags/linux
6	1	03-tag	curl
6	1	04-tagUrlName	https://qiita.com/tags/curl
6	2	03-tag	wget
6	2	04-tagUrlName	https://qiita.com/tags/wget
6	3	03-tag	aria2
6	3	04-tagUrlName	https://qiita.com/tags/aria2
7	0	01-title	.bat（バッチファイル）のforコマンド解説。
7	0	02-titleUrlName	https://qiita.com/plcherrim/items/67be34bab1fdf3fb87f9
7	0	03-tag	Windows
7	0	04-tagUrlName	https://qiita.com/tags/windows
7	1	03-tag	bat
7	1	04-tagUrlName	https://qiita.com/tags/bat
7	2	03-tag	コマンドプロンプト
7	2	04-tagUrlName	https://qiita.com/tags/%e3%82%b3%e3%83%9e%e3%83%b3%e3%83%89%e3%83%97%e3%83%ad%e3%83%b3%e3%83%97%e3%83%88
7	3	03-tag	batch
7	3	04-tagUrlName	https://qiita.com/tags/batch
7	4	03-tag	バッチファイル
7	4	04-tagUrlName	https://qiita.com/tags/%e3%83%90%e3%83%83%e3%83%81%e3%83%95%e3%82%a1%e3%82%a4%e3%83%ab
8	0	01-title	至高のDockerイメージ生成を求めて -2019年版-
8	0	02-titleUrlName	https://qiita.com/inductor/items/25d5accb80ea606d5c51
8	0	03-tag	Docker
8	0	04-tagUrlName	https://qiita.com/tags/docker
8	1	03-tag	dockerfile
8	1	04-tagUrlName	https://qiita.com/tags/dockerfile
9	0	01-title	DockerでGUIのアプリ動かすためのメモ
9	0	02-titleUrlName	https://qiita.com/tnarihi/items/275c009e9dec1306893f
9	0	03-tag	ROS
9	0	04-tagUrlName	https://qiita.com/tags/ros
9	1	03-tag	Docker
9	1	04-tagUrlName	https://qiita.com/tags/docker
9	2	03-tag	rviz
9	2	04-tagUrlName	https://qiita.com/tags/rviz
10	0	01-title	dockerでデスクトップ環境(GUI)を構築する
10	0	02-titleUrlName	https://qiita.com/tayusa/items/fe3e6490a0aeceea5ddb
10	0	03-tag	Linux
10	0	04-tagUrlName	https://qiita.com/tags/linux
10	1	03-tag	Docker
10	1	04-tagUrlName	https://qiita.com/tags/docker
11	0	01-title	Excelのワークシート関数で正規表現を使う
11	0	02-titleUrlName	https://qiita.com/ktyubeshi/items/74228f18498224c7427d
11	0	03-tag	正規表現
11	0	04-tagUrlName	https://qiita.com/tags/%e6%ad%a3%e8%a6%8f%e8%a1%a8%e7%8f%be
11	1	03-tag	Excel
11	1	04-tagUrlName	https://qiita.com/tags/excel
11	2	03-tag	ExcelVBA
11	2	04-tagUrlName	https://qiita.com/tags/excelvba
12	0	01-title	データサイエンスにオススメの本80冊！
