[Java9 新機能] jshell入門	https://qiita.com/HomMarkHunt/items/6579cc3587972909d85f	2016/08/07	Java,memo,shell,Java9	HomMarkHunt
curlやwgetの数倍速い 爆速ダウンローダー aria2を使う	https://qiita.com/TokyoMickey/items/cb51805a19dcee416151	2017/02/05	Linux,curl,wget	TokyoMickey
.bat（バッチファイル）のforコマンド解説。	https://qiita.com/plcherrim/items/67be34bab1fdf3fb87f9	2015/12/01	Windows,bat,コマンドプロンプト,bat	plcherrim
至高のDockerイメージ生成を求めて -2019年版-	https://qiita.com/inductor/items/25d5accb80ea606d5c51	2019/09/19	D	inductor
DockerでGUIのアプリ動かすためのメモ	https://qiita.com/tnarihi/items/275c009e9dec1306893f	2017/02/07	ROS,Docke	tnarihi
dockerでデスクトップ環境(GUI)を構築してみる。	https://qiita.com/tayusa/items/fe3e6490a0aeceea5ddb	2018/03/26	Linux	tayusa
Excelのワークシート関数で正規表現を使う	https://qiita.com/ktyubeshi/items/74228f18498224c7427d	2015/11/04	正規表現	ktyubeshi
データサイエンスにオススメの本80冊！	https://qiita.com/Octoparse_Japan/items/1e933122fba3a9c8dbe7	2019/08/14	Python,SQL,機械学習,統計学	Octoparse_Japan
PostgreSQLで関数を作って、使う[PL/pgSQL入門]	https://qiita.com/SRsawaguchi/items/411801e254ee66f511f1	2017/08/23	SQL,Postgre	SRsawaguchi
2020年以降のプログラミング技術のトレンド予想	https://qiita.com/baby-degu/items/a311ca07d155037253c8	2019/09/14	JavaScript,プログラミング,W	baby-degu
